FID,id_punto,agno,anomalia_temp_anual,geom
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_955,42539,1921,-0.1,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_956,42539,1922,0.07,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_957,42539,1923,0.15,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_958,42539,1924,0.25,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_959,42539,1925,-0.68,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_95a,42539,1926,-0.41,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_95b,42539,1927,-0.36,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_95c,42539,1928,0.05,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_95d,42539,1929,-0.09,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_95e,42539,1930,-0.24,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_95f,42539,1931,0.18,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_960,42539,1932,0.21,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_961,42539,1933,-0.4,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_962,42539,1934,-0.1,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_963,42539,1935,0.08,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_964,42539,1936,-0.07,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_965,42539,1937,-0.24,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_966,42539,1938,0,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_967,42539,1939,0.03,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_968,42539,1940,-0.03,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_969,42539,1941,0.59,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_96a,42539,1942,0.52,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_96b,42539,1943,0.55,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_96c,42539,1944,0.2,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_96d,42539,1945,-0.1,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_96e,42539,1946,0.51,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_96f,42539,1947,0.85,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_970,42539,1948,0.58,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_971,42539,1949,-0.1,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_972,42539,1950,0.05,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_973,42539,1951,0.42,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_974,42539,1952,0.39,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_975,42539,1953,0.63,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_976,42539,1954,0.34,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_977,42539,1955,0.28,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_978,42539,1956,0.39,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_979,42539,1957,0.46,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_97a,42539,1958,0.83,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_97b,42539,1959,0.32,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_97c,42539,1960,0.16,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_97d,42539,1961,-0.01,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_97e,42539,1962,-0.12,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_97f,42539,1963,-0.05,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_980,42539,1964,0.19,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_981,42539,1965,-0.07,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_982,42539,1966,0.48,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_983,42539,1967,-0.11,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_984,42539,1968,-0.06,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_985,42539,1969,0.67,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_986,42539,1970,0.33,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_987,42539,1971,-0.92,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_988,42539,1972,-0.28,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_989,42539,1973,-0.08,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_98a,42539,1974,-0.04,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_98b,42539,1975,-0.26,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_98c,42539,1976,-0.21,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_98d,42539,1977,-0.12,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_98e,42539,1978,-0.48,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_98f,42539,1979,0.42,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_990,42539,1980,0.17,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_991,42539,1981,-0.24,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_992,42539,1982,-0.02,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_993,42539,1983,-0.1,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_994,42539,1984,0.07,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_995,42539,1985,0.53,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_996,42539,1986,-0.27,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_997,42539,1987,0.13,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_998,42539,1988,0.53,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_999,42539,1989,-0.13,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_99a,42539,1990,0.08,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_99b,42539,1991,0.18,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_99c,42539,1992,0.05,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_99d,42539,1993,0.32,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_99e,42539,1994,0.52,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_99f,42539,1995,0.61,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a0,42539,1996,0.54,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a1,42539,1997,-0.01,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a2,42539,1998,0.98,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a3,42539,1999,1.05,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a4,42539,2000,0.79,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a5,42539,2001,0.87,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a6,42539,2002,1.08,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a7,42539,2003,1.07,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a8,42539,2004,1.02,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9a9,42539,2005,0.93,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9aa,42539,2006,1.12,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ab,42539,2007,0.91,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ac,42539,2008,0.72,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ad,42539,2009,1.25,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ae,42539,2010,1.41,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9af,42539,2011,0.77,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b0,42539,2012,0.84,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b1,42539,2013,2.31,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b2,42539,2014,2.28,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b3,42539,2015,2.81,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b4,42539,2016,3.03,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b5,42539,2017,2.9,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b6,42539,2018,2.63,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b7,42539,2019,2.89,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b8,42539,2020,2.16,POINT (9434326.844729934 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9b9,42540,1901,0.1,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ba,42540,1902,-0.02,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9bb,42540,1903,0,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9bc,42540,1904,-0.18,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9bd,42540,1905,-0.88,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9be,42540,1906,-0.13,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9bf,42540,1907,-0.35,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c0,42540,1908,0.09,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c1,42540,1909,0.19,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c2,42540,1910,-0.4,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c3,42540,1911,-0.42,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c4,42540,1912,-0.5,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c5,42540,1913,-0.83,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c6,42540,1914,-0.61,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c7,42540,1915,0.14,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c8,42540,1916,0,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9c9,42540,1917,-0.88,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ca,42540,1918,-0.58,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9cb,42540,1919,-0.44,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9cc,42540,1920,-0.25,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9cd,42540,1921,-0.14,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ce,42540,1922,0.09,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9cf,42540,1923,0.13,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d0,42540,1924,0.24,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d1,42540,1925,-0.69,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d2,42540,1926,-0.42,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d3,42540,1927,-0.39,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d4,42540,1928,0.04,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d5,42540,1929,-0.1,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d6,42540,1930,-0.29,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d7,42540,1931,0.13,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d8,42540,1932,0.15,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9d9,42540,1933,-0.4,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9da,42540,1934,-0.09,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9db,42540,1935,0.12,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9dc,42540,1936,-0.05,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9dd,42540,1937,-0.19,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9de,42540,1938,0.02,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9df,42540,1939,0.07,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e0,42540,1940,-0.02,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e1,42540,1941,0.57,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e2,42540,1942,0.46,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e3,42540,1943,0.52,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e4,42540,1944,0.21,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e5,42540,1945,-0.1,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e6,42540,1946,0.47,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e7,42540,1947,0.83,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e8,42540,1948,0.51,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9e9,42540,1949,-0.1,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ea,42540,1950,0.06,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9eb,42540,1951,0.44,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ec,42540,1952,0.34,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ed,42540,1953,0.62,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ee,42540,1954,0.3,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ef,42540,1955,0.25,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f0,42540,1956,0.36,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f1,42540,1957,0.46,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f2,42540,1958,0.84,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f3,42540,1959,0.31,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f4,42540,1960,0.2,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f5,42540,1961,-0.03,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f6,42540,1962,-0.19,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f7,42540,1963,-0.05,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f8,42540,1964,0.21,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9f9,42540,1965,-0.15,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9fa,42540,1966,0.39,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9fb,42540,1967,-0.1,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9fc,42540,1968,-0.07,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9fd,42540,1969,0.59,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9fe,42540,1970,0.34,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_9ff,42540,1971,-0.98,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a00,42540,1972,-0.36,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a01,42540,1973,-0.16,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a02,42540,1974,-0.1,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a03,42540,1975,-0.25,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a04,42540,1976,-0.23,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a05,42540,1977,-0.14,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a06,42540,1978,-0.51,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a07,42540,1979,0.44,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a08,42540,1980,0.2,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a09,42540,1981,-0.21,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a0a,42540,1982,0,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a0b,42540,1983,0,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a0c,42540,1984,0.13,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a0d,42540,1985,0.51,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a0e,42540,1986,-0.21,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a0f,42540,1987,0.1,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a10,42540,1988,0.52,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a11,42540,1989,-0.05,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a12,42540,1990,0.14,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a13,42540,1991,0.18,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a14,42540,1992,0,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a15,42540,1993,0.29,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a16,42540,1994,0.46,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a17,42540,1995,0.59,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a18,42540,1996,0.5,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a19,42540,1997,-0.08,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a1a,42540,1998,0.93,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a1b,42540,1999,1.04,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a1c,42540,2000,0.75,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a1d,42540,2001,0.84,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a1e,42540,2002,1.03,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a1f,42540,2003,1.02,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a20,42540,2004,0.98,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a21,42540,2005,0.89,POINT (9489986.590126572 3092272.122885534)
anomalias_temp_anual_espacial_p.fid--5ff12b53_179f503477f_a22,42540,2006,1.11,POINT (9489986.590126572 3092272.122885534)
