FID,id_punto,agno,etp_anual,geom
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1609,41940,1996,828,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_160a,41940,1997,807,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_160b,41940,1998,798,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_160c,41940,1999,804,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_160d,41940,2000,804,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_160e,41940,2001,828,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_160f,41940,2002,804,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1610,41940,2003,813,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1611,41940,2004,807,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1612,41940,2005,798,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1613,41940,2006,816,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1614,41940,2007,846,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1615,41940,2008,822,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1616,41940,2009,861,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1617,41940,2010,840,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1618,41940,2011,825,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1619,41940,2012,816,POINT (9712625.57171312 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_161a,41941,1901,777,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_161b,41941,1902,795,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_161c,41941,1903,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_161d,41941,1904,804,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_161e,41941,1905,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_161f,41941,1906,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1620,41941,1907,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1621,41941,1908,789,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1622,41941,1909,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1623,41941,1910,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1624,41941,1911,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1625,41941,1912,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1626,41941,1913,774,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1627,41941,1914,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1628,41941,1915,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1629,41941,1916,783,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_162a,41941,1917,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_162b,41941,1918,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_162c,41941,1919,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_162d,41941,1920,783,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_162e,41941,1921,771,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_162f,41941,1922,795,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1630,41941,1923,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1631,41941,1924,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1632,41941,1925,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1633,41941,1926,777,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1634,41941,1927,774,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1635,41941,1928,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1636,41941,1929,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1637,41941,1930,795,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1638,41941,1931,783,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1639,41941,1932,789,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_163a,41941,1933,807,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_163b,41941,1934,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_163c,41941,1935,843,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_163d,41941,1936,828,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_163e,41941,1937,804,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_163f,41941,1938,789,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1640,41941,1939,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1641,41941,1940,795,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1642,41941,1941,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1643,41941,1942,849,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1644,41941,1943,825,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1645,41941,1944,822,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1646,41941,1945,828,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1647,41941,1946,843,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1648,41941,1947,855,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1649,41941,1948,831,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_164a,41941,1949,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_164b,41941,1950,828,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_164c,41941,1951,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_164d,41941,1952,816,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_164e,41941,1953,813,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_164f,41941,1954,807,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1650,41941,1955,804,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1651,41941,1956,837,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1652,41941,1957,828,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1653,41941,1958,804,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1654,41941,1959,783,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1655,41941,1960,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1656,41941,1961,765,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1657,41941,1962,744,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1658,41941,1963,756,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1659,41941,1964,783,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_165a,41941,1965,759,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_165b,41941,1966,777,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_165c,41941,1967,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_165d,41941,1968,771,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_165e,41941,1969,804,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_165f,41941,1970,816,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1660,41941,1971,801,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1661,41941,1972,840,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1662,41941,1973,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1663,41941,1974,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1664,41941,1975,807,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1665,41941,1976,828,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1666,41941,1977,804,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1667,41941,1978,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1668,41941,1979,804,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1669,41941,1980,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_166a,41941,1981,789,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_166b,41941,1982,822,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_166c,41941,1983,822,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_166d,41941,1984,825,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_166e,41941,1985,810,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_166f,41941,1986,816,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1670,41941,1987,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1671,41941,1988,810,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1672,41941,1989,822,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1673,41941,1990,798,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1674,41941,1991,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1675,41941,1992,795,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1676,41941,1993,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1677,41941,1994,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1678,41941,1995,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1679,41941,1996,801,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_167a,41941,1997,786,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_167b,41941,1998,780,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_167c,41941,1999,777,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_167d,41941,2000,771,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_167e,41941,2001,810,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_167f,41941,2002,777,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1680,41941,2003,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1681,41941,2004,783,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1682,41941,2005,783,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1683,41941,2006,795,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1684,41941,2007,819,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1685,41941,2008,795,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1686,41941,2009,840,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1687,41941,2010,810,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1688,41941,2011,807,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1689,41941,2012,792,POINT (9768285.317109756 3217490.9158222144)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_168a,42228,1901,1599,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_168b,42228,1902,1602,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_168c,42228,1903,1602,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_168d,42228,1904,1578,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_168e,42228,1905,1554,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_168f,42228,1906,1581,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1690,42228,1907,1587,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1691,42228,1908,1617,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1692,42228,1909,1560,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1693,42228,1910,1569,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1694,42228,1911,1590,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1695,42228,1912,1569,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1696,42228,1913,1554,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1697,42228,1914,1575,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1698,42228,1915,1590,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_1699,42228,1916,1569,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_169a,42228,1917,1530,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_169b,42228,1918,1590,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_169c,42228,1919,1572,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_169d,42228,1920,1575,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_169e,42228,1921,1617,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_169f,42228,1922,1587,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a0,42228,1923,1608,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a1,42228,1924,1599,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a2,42228,1925,1563,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a3,42228,1926,1572,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a4,42228,1927,1578,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a5,42228,1928,1608,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a6,42228,1929,1599,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a7,42228,1930,1587,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a8,42228,1931,1644,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16a9,42228,1932,1647,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16aa,42228,1933,1575,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16ab,42228,1934,1611,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16ac,42228,1935,1626,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16ad,42228,1936,1572,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16ae,42228,1937,1587,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16af,42228,1938,1596,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b0,42228,1939,1599,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b1,42228,1940,1602,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b2,42228,1941,1650,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b3,42228,1942,1635,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b4,42228,1943,1638,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b5,42228,1944,1623,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b6,42228,1945,1617,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b7,42228,1946,1632,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b8,42228,1947,1656,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16b9,42228,1948,1626,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16ba,42228,1949,1635,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16bb,42228,1950,1605,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16bc,42228,1951,1629,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16bd,42228,1952,1611,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16be,42228,1953,1614,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16bf,42228,1954,1593,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c0,42228,1955,1545,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c1,42228,1956,1554,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c2,42228,1957,1587,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c3,42228,1958,1605,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c4,42228,1959,1587,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c5,42228,1960,1617,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c6,42228,1961,1542,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c7,42228,1962,1608,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c8,42228,1963,1602,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16c9,42228,1964,1614,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16ca,42228,1965,1614,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16cb,42228,1966,1668,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16cc,42228,1967,1596,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16cd,42228,1968,1602,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16ce,42228,1969,1617,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16cf,42228,1970,1578,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d0,42228,1971,1518,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d1,42228,1972,1641,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d2,42228,1973,1590,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d3,42228,1974,1617,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d4,42228,1975,1566,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d5,42228,1976,1584,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d6,42228,1977,1566,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d7,42228,1978,1557,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d8,42228,1979,1629,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16d9,42228,1980,1578,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16da,42228,1981,1560,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16db,42228,1982,1560,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16dc,42228,1983,1542,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16dd,42228,1984,1593,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16de,42228,1985,1593,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16df,42228,1986,1563,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e0,42228,1987,1629,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e1,42228,1988,1584,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e2,42228,1989,1569,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e3,42228,1990,1524,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e4,42228,1991,1557,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e5,42228,1992,1557,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e6,42228,1993,1566,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e7,42228,1994,1593,POINT (8933389.136160204 3154740.816666564)
etp_anual_espacial_p.fid--5ff12b53_179f5047d60_16e8,42228,1995,1584,POINT (8933389.136160204 3154740.816666564)
