FID,id_punto,agno,temp_min_anual,geom
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b70,42239,1924,14.81,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b71,42239,1925,13.95,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b72,42239,1926,14.15,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b73,42239,1927,14.14,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b74,42239,1928,14.65,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b75,42239,1929,14.41,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b76,42239,1930,14.26,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b77,42239,1931,14.73,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b78,42239,1932,14.75,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b79,42239,1933,14.24,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b7a,42239,1934,14.53,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b7b,42239,1935,14.77,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b7c,42239,1936,14.8,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b7d,42239,1937,14.77,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b7e,42239,1938,14.74,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b7f,42239,1939,14.75,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b80,42239,1940,14.53,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b81,42239,1941,15.27,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b82,42239,1942,15,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b83,42239,1943,15.1,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b84,42239,1944,14.78,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b85,42239,1945,14.67,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b86,42239,1946,15.13,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b87,42239,1947,15.4,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b88,42239,1948,15.26,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b89,42239,1949,14.6,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b8a,42239,1950,14.58,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b8b,42239,1951,14.84,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b8c,42239,1952,14.7,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b8d,42239,1953,15.01,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b8e,42239,1954,14.85,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b8f,42239,1955,15.07,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b90,42239,1956,15.1,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b91,42239,1957,14.93,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b92,42239,1958,15.36,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b93,42239,1959,14.75,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b94,42239,1960,14.36,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b95,42239,1961,14.74,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b96,42239,1962,14.12,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b97,42239,1963,14.1,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b98,42239,1964,14.41,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b99,42239,1965,13.52,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b9a,42239,1966,14.31,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b9b,42239,1967,14,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b9c,42239,1968,14.41,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b9d,42239,1969,14.89,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b9e,42239,1970,14.7,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3b9f,42239,1971,13.87,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba0,42239,1972,13.86,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba1,42239,1973,14.65,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba2,42239,1974,14.4,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba3,42239,1975,14.31,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba4,42239,1976,14.33,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba5,42239,1977,14.62,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba6,42239,1978,14.37,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba7,42239,1979,15.1,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba8,42239,1980,15.09,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3ba9,42239,1981,14.65,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3baa,42239,1982,14.77,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bab,42239,1983,14.65,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bac,42239,1984,14.78,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bad,42239,1985,15.25,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bae,42239,1986,14.43,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3baf,42239,1987,14.65,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb0,42239,1988,15.23,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb1,42239,1989,14.71,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb2,42239,1990,15.25,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb3,42239,1991,15.01,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb4,42239,1992,14.69,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb5,42239,1993,14.96,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb6,42239,1994,15.17,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb7,42239,1995,15.15,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb8,42239,1996,15.15,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bb9,42239,1997,14.79,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bba,42239,1998,15.78,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bbb,42239,1999,15.88,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bbc,42239,2000,15.72,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bbd,42239,2001,15.78,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bbe,42239,2002,15.82,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bbf,42239,2003,15.73,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc0,42239,2004,15.72,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc1,42239,2005,15.75,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc2,42239,2006,15.98,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc3,42239,2007,15.68,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc4,42239,2008,15.58,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc5,42239,2009,15.55,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc6,42239,2010,15.8,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc7,42239,2011,15.49,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc8,42239,2012,15.4,POINT (9545646.335523209 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bc9,42240,1901,11.91,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bca,42240,1902,11.73,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bcb,42240,1903,11.85,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bcc,42240,1904,11.6,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bcd,42240,1905,11.04,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bce,42240,1906,11.71,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bcf,42240,1907,11.36,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd0,42240,1908,11.8,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd1,42240,1909,12.07,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd2,42240,1910,11.4,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd3,42240,1911,11.35,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd4,42240,1912,11.3,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd5,42240,1913,11.02,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd6,42240,1914,11.25,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd7,42240,1915,11.99,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd8,42240,1916,11.81,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bd9,42240,1917,11.08,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bda,42240,1918,11.27,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bdb,42240,1919,11.44,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bdc,42240,1920,11.45,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bdd,42240,1921,11.6,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bde,42240,1922,12,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bdf,42240,1923,11.88,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be0,42240,1924,11.99,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be1,42240,1925,11.13,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be2,42240,1926,11.31,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be3,42240,1927,11.28,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be4,42240,1928,11.79,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be5,42240,1929,11.57,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be6,42240,1930,11.42,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be7,42240,1931,11.9,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be8,42240,1932,11.93,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3be9,42240,1933,11.45,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bea,42240,1934,11.7,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3beb,42240,1935,11.99,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bec,42240,1936,12,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bed,42240,1937,12.04,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bee,42240,1938,11.95,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bef,42240,1939,11.96,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf0,42240,1940,11.69,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf1,42240,1941,12.38,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf2,42240,1942,12.16,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf3,42240,1943,12.25,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf4,42240,1944,11.96,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf5,42240,1945,11.86,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf6,42240,1946,12.24,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf7,42240,1947,12.53,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf8,42240,1948,12.45,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bf9,42240,1949,11.78,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bfa,42240,1950,11.74,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bfb,42240,1951,11.95,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bfc,42240,1952,11.84,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bfd,42240,1953,12.14,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bfe,42240,1954,12.03,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3bff,42240,1955,12.16,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c00,42240,1956,12.19,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c01,42240,1957,11.96,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c02,42240,1958,12.46,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c03,42240,1959,11.78,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c04,42240,1960,11.31,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c05,42240,1961,11.63,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c06,42240,1962,11.04,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c07,42240,1963,10.87,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c08,42240,1964,11.37,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c09,42240,1965,10.33,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c0a,42240,1966,11.3,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c0b,42240,1967,10.93,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c0c,42240,1968,11.28,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c0d,42240,1969,11.77,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c0e,42240,1970,11.76,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c0f,42240,1971,11.15,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c10,42240,1972,11.17,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c11,42240,1973,11.92,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c12,42240,1974,11.63,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c13,42240,1975,11.64,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c14,42240,1976,11.75,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c15,42240,1977,11.98,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c16,42240,1978,11.61,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c17,42240,1979,12.36,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c18,42240,1980,12.33,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c19,42240,1981,11.8,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c1a,42240,1982,11.98,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c1b,42240,1983,11.8,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c1c,42240,1984,12.05,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c1d,42240,1985,12.48,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c1e,42240,1986,11.64,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c1f,42240,1987,11.89,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c20,42240,1988,12.33,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c21,42240,1989,11.98,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c22,42240,1990,12.47,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c23,42240,1991,12.25,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c24,42240,1992,11.77,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c25,42240,1993,12.07,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c26,42240,1994,12.22,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c27,42240,1995,12.17,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c28,42240,1996,12.24,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c29,42240,1997,11.9,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c2a,42240,1998,12.94,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c2b,42240,1999,13.06,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c2c,42240,2000,12.73,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c2d,42240,2001,12.95,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c2e,42240,2002,12.98,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c2f,42240,2003,12.85,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c30,42240,2004,12.8,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c31,42240,2005,12.9,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c32,42240,2006,13.1,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c33,42240,2007,12.81,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c34,42240,2008,12.7,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c35,42240,2009,12.71,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c36,42240,2010,12.9,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c37,42240,2011,12.61,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c38,42240,2012,12.39,POINT (9601306.080919845 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c39,42241,1901,8.26,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c3a,42241,1902,8.07,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c3b,42241,1903,8.21,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c3c,42241,1904,8,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c3d,42241,1905,7.45,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c3e,42241,1906,8.12,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c3f,42241,1907,7.77,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c40,42241,1908,8.15,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c41,42241,1909,8.48,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c42,42241,1910,7.78,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c43,42241,1911,7.75,POINT (9656965.826316481 3154740.816666564)
temp_min_anual_espacial_p.fid--5ff12b53_179f503477f_3c44,42241,1912,7.7,POINT (9656965.826316481 3154740.816666564)
