FID,id_punto,agno,anomalia_pre_anual,geom
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76f4,42235,1960,-255.17,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76f3,42235,1961,501.83,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76f2,42235,1962,-85.37,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76f1,42235,1963,97.93,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76f0,42235,1964,-296.17,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ef,42235,1965,-624.67,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ee,42235,1966,-771.27,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ed,42235,1967,-243.17,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ec,42235,1968,-198.77,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76eb,42235,1969,-349.97,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ea,42235,1970,331.93,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e9,42235,1971,208.33,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e8,42235,1972,-502.67,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e7,42235,1973,565.43,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e6,42235,1974,-312.87,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e5,42235,1975,201.53,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e4,42235,1976,-257.27,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e3,42235,1977,-111.07,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e2,42235,1978,460.33,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e1,42235,1979,-169.57,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76e0,42235,1980,254.23,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76df,42235,1981,212.43,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76de,42235,1982,-247.57,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76dd,42235,1983,102.33,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76dc,42235,1984,49.43,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76db,42235,1985,434.73,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76da,42235,1986,28.93,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d9,42235,1987,438.23,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d8,42235,1988,179.53,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d7,42235,1989,71.53,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d6,42235,1990,31.73,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d5,42235,1991,-233.67,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d4,42235,1992,-452.57,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d3,42235,1993,-270.17,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d2,42235,1994,110.73,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d1,42235,1995,-6.37,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76d0,42235,1996,31.83,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76cf,42235,1997,-55.07,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ce,42235,1998,213.53,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76cd,42235,1999,383.53,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76cc,42235,2000,-59.87,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76cb,42235,2001,-55.87,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ca,42235,2002,-103.17,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c9,42235,2003,-68.27,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c8,42235,2004,38.83,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c7,42235,2005,-445.27,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c6,42235,2006,-284.57,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c5,42235,2007,-312.77,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c4,42235,2008,207.63,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c3,42235,2009,-445.17,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c2,42235,2010,-472.07,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c1,42235,2011,471.93,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76c0,42235,2012,204.63,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76bf,42235,2013,-82.77,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76be,42235,2014,-208.97,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76bd,42235,2015,-444.67,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76bc,42235,2016,-191.87,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76bb,42235,2017,-89.17,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ba,42235,2018,-214.57,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b9,42235,2019,-362.47,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b8,42235,2020,-81.07,POINT (9323007.353936663 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b7,42236,1901,-105.13,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b6,42236,1902,317.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b5,42236,1903,-158.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b4,42236,1904,42.76,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b3,42236,1905,716.66,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b2,42236,1906,354.56,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b1,42236,1907,-180.63,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76b0,42236,1908,-481.73,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76af,42236,1909,466.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ae,42236,1910,378.16,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ad,42236,1911,202.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ac,42236,1912,-198.73,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76ab,42236,1913,619.76,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76aa,42236,1914,566.66,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a9,42236,1915,833.56,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a8,42236,1916,481.66,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a7,42236,1917,77.56,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a6,42236,1918,82.36,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a5,42236,1919,-241.93,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a4,42236,1920,-353.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a3,42236,1921,31.46,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a2,42236,1922,717.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a1,42236,1923,-149.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-76a0,42236,1924,338.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-769f,42236,1925,793.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-769e,42236,1926,184.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-769d,42236,1927,-209.33,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-769c,42236,1928,-62.93,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-769b,42236,1929,247.16,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-769a,42236,1930,-421.13,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7699,42236,1931,185.66,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7698,42236,1932,-335.03,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7697,42236,1933,496.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7696,42236,1934,-85.93,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7695,42236,1935,-449.33,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7694,42236,1936,630.86,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7693,42236,1937,410.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7692,42236,1938,659.16,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7691,42236,1939,-188.93,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7690,42236,1940,24.86,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-768f,42236,1941,-38.33,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-768e,42236,1942,417.86,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-768d,42236,1943,371.46,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-768c,42236,1944,341.36,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-768b,42236,1945,345.86,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-768a,42236,1946,688.56,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7689,42236,1947,-49.83,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7688,42236,1948,1169.46,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7687,42236,1949,527.26,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7686,42236,1950,509.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7685,42236,1951,-168.73,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7684,42236,1952,-127.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7683,42236,1953,147.16,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7682,42236,1954,261.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7681,42236,1955,446.46,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7680,42236,1956,146.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-767f,42236,1957,-554.03,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-767e,42236,1958,-417.63,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-767d,42236,1959,-130.23,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-767c,42236,1960,-121.63,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-767b,42236,1961,287.66,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-767a,42236,1962,62.76,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7679,42236,1963,51.56,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7678,42236,1964,-142.23,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7677,42236,1965,-420.93,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7676,42236,1966,-554.83,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7675,42236,1967,-414.33,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7674,42236,1968,-108.83,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7673,42236,1969,-286.33,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7672,42236,1970,328.46,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7671,42236,1971,275.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7670,42236,1972,-263.23,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-766f,42236,1973,304.76,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-766e,42236,1974,-87.73,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-766d,42236,1975,-10.83,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-766c,42236,1976,-348.63,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-766b,42236,1977,-121.03,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-766a,42236,1978,413.76,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7669,42236,1979,-184.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7668,42236,1980,76.86,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7667,42236,1981,-88.73,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7666,42236,1982,-495.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7665,42236,1983,168.86,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7664,42236,1984,283.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7663,42236,1985,273.56,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7662,42236,1986,42.16,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7661,42236,1987,785.66,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7660,42236,1988,212.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-765f,42236,1989,-123.23,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-765e,42236,1990,81.96,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-765d,42236,1991,-278.23,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-765c,42236,1992,-478.13,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-765b,42236,1993,-279.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-765a,42236,1994,158.16,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7659,42236,1995,30.26,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7658,42236,1996,80.26,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7657,42236,1997,-2.13,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7656,42236,1998,278.76,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7655,42236,1999,470.56,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7654,42236,2000,-34.23,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7653,42236,2001,29.06,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7652,42236,2002,-45.93,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7651,42236,2003,-22.13,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7650,42236,2004,189.46,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-764f,42236,2005,-422.43,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-764e,42236,2006,-208.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-764d,42236,2007,-257.43,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-764c,42236,2008,232.26,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-764b,42236,2009,-421.33,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-764a,42236,2010,-360.33,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7649,42236,2011,512.36,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7648,42236,2012,240.76,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7647,42236,2013,-238.63,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7646,42236,2014,-206.63,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7645,42236,2015,-472.13,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7644,42236,2016,-375.23,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7643,42236,2017,-313.03,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7642,42236,2018,-291.03,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7641,42236,2019,-302.53,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7640,42236,2020,41.36,POINT (9378667.099333297 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-763f,42237,1901,-144.11,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-763e,42237,1902,381.78,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-763d,42237,1903,-114.21,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-763c,42237,1904,20.48,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-763b,42237,1905,876.38,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-763a,42237,1906,386.48,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7639,42237,1907,-126.01,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7638,42237,1908,-450.51,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7637,42237,1909,445.58,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7636,42237,1910,339.68,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7635,42237,1911,261.38,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7634,42237,1912,-230.81,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7633,42237,1913,695.98,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7632,42237,1914,508.48,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7631,42237,1915,892.38,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-7630,42237,1916,422.38,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-762f,42237,1917,-41.51,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-762e,42237,1918,190.38,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-762d,42237,1919,-278.21,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-762c,42237,1920,-406.81,POINT (9434326.844729934 3154740.816666564)
anomalias_pre_anual_espacial_p.fid--5ff12b53_179f503477f_-762b,42237,1921,-7.11,POINT (9434326.844729934 3154740.816666564)
